high,low,vol,last,buy,sell,open,date,pair,fecha,Precio_Promedio,Volumen_Total,Variacion_Precio
521319.7311544006,517983.4219475945,79.49607218373289,520743.8897179391,504886.76890907285,494394.14904534206,498026.51888337976,2025-03-06 02:57:28,BRLBTC,2025-03-06,49789985980270496,9917777001054770,-4762955172014550
521319.7311544006,517983.4219475945,79.49607218373289,520743.8897179391,504886.76890907285,494394.14904534206,498026.51888337976,2025-03-06 02:57:28,BRLBTC,2025-03-06,5274960450467550,874922492033063,4419945958649480
521319.7311544006,517983.4219475945,79.49607218373289,520743.8897179391,504886.76890907285,494394.14904534206,498026.51888337976,2025-03-06 02:57:28,BRLBTC,2025-03-06,4987303859794320,337886695933935,-2874259997594420
521319.7311544006,517983.4219475945,79.49607218373289,520743.8897179391,504886.76890907285,494394.14904534206,498026.51888337976,2025-03-06 02:57:28,BRLBTC,2025-03-06,50162852549580304,9750504847870730,-5205888085781340
521319.7311544006,517983.4219475945,79.49607218373289,520743.8897179391,504886.76890907285,494394.14904534206,498026.51888337976,2025-03-06 02:57:28,BRLBTC,2025-03-06,4924078255310120,3608908179787320,-4733469823648410
521319.7311544006,517983.4219475945,79.49607218373289,520743.8897179391,504886.76890907285,494394.14904534206,498026.51888337976,2025-03-06 02:57:28,BRLBTC,2025-03-06,5466127359853720,4164770507120160,-5304324756422680
521319.7311544006,517983.4219475945,79.49607218373289,520743.8897179391,504886.76890907285,494394.14904534206,498026.51888337976,2025-03-06 02:57:28,BRLBTC,2025-03-06,51387953190501504,553451289400852,-6577702194169020
521319.7311544006,517983.4219475945,79.49607218373289,520743.8897179391,504886.76890907285,494394.14904534206,498026.51888337976,2025-03-06 02:57:28,BRLBTC,2025-03-06,49731700142937904,8362311431355480,4453448934090810
521319.7311544006,517983.4219475945,79.49607218373289,520743.8897179391,504886.76890907285,494394.14904534206,498026.51888337976,2025-03-06 02:57:28,BRLBTC,2025-03-06,54521132825591,5945033989194460,-3265341938881460
521319.7311544006,517983.4219475945,79.49607218373289,520743.8897179391,504886.76890907285,494394.14904534206,498026.51888337976,2025-03-06 02:57:28,BRLBTC,2025-03-06,50079070824887200,6419637938345580,-6352914612778340
521319.7311544006,517983.4219475945,79.49607218373289,520743.8897179391,504886.76890907285,494394.14904534206,498026.51888337976,2025-03-06 02:57:28,BRLBTC,2025-03-06,51271765656049904,9913415646560490,-4966123777484540
521319.7311544006,517983.4219475945,79.49607218373289,520743.8897179391,504886.76890907285,494394.14904534206,498026.51888337976,2025-03-06 02:57:28,BRLBTC,2025-03-06,5297904682952420,7903820957755820,-4343598503435480
517928.2907982843,496479.99684256257,23.07137412742492,500613.2409402108,527315.7824454771,493930.3178526708,490278.9006058429,2025-03-06 01:18:26,BRLBTC,2025-03-06,5485031142981400,421480583401641,-13570387279148200
517928.2907982843,496479.99684256257,23.07137412742492,500613.2409402108,527315.7824454771,493930.3178526708,490278.9006058429,2025-03-06 01:18:26,BRLBTC,2025-03-06,50795736196953600,4644992527437800,-1933340984134130
517928.2907982843,496479.99684256257,23.07137412742492,500613.2409402108,527315.7824454771,493930.3178526708,490278.9006058429,2025-03-06 01:18:26,BRLBTC,2025-03-06,5480227761298010,9974753647020350,-27189933268724000
517928.2907982843,496479.99684256257,23.07137412742492,500613.2409402108,527315.7824454771,493930.3178526708,490278.9006058429,2025-03-06 01:18:26,BRLBTC,2025-03-06,5497878671883030,9495575208678710,-15668856486686900
517928.2907982843,496479.99684256257,23.07137412742492,500613.2409402108,527315.7824454771,493930.3178526708,490278.9006058429,2025-03-06 01:18:26,BRLBTC,2025-03-06,5234862618008170,31759148624310000,-4165916161163410
517928.2907982843,496479.99684256257,23.07137412742492,500613.2409402108,527315.7824454771,493930.3178526708,490278.9006058429,2025-03-06 01:18:26,BRLBTC,2025-03-06,5359846699145430,9566954123673020,4613537306191250
517928.2907982843,496479.99684256257,23.07137412742492,500613.2409402108,527315.7824454771,493930.3178526708,490278.9006058429,2025-03-06 01:18:26,BRLBTC,2025-03-06,5403838482683470,6295284821822340,-30770150744170600
517928.2907982843,496479.99684256257,23.07137412742492,500613.2409402108,527315.7824454771,493930.3178526708,490278.9006058429,2025-03-06 01:18:26,BRLBTC,2025-03-06,501074535737209,8986067729029680,22671117789024000
517928.2907982843,496479.99684256257,23.07137412742492,500613.2409402108,527315.7824454771,493930.3178526708,490278.9006058429,2025-03-06 01:18:26,BRLBTC,2025-03-06,49789985980270496,9917777001054770,-4762955172014550
517928.2907982843,496479.99684256257,23.07137412742492,500613.2409402108,527315.7824454771,493930.3178526708,490278.9006058429,2025-03-06 01:18:26,BRLBTC,2025-03-06,5274960450467550,874922492033063,4419945958649480
517928.2907982843,496479.99684256257,23.07137412742492,500613.2409402108,527315.7824454771,493930.3178526708,490278.9006058429,2025-03-06 01:18:26,BRLBTC,2025-03-06,4987303859794320,337886695933935,-2874259997594420
517928.2907982843,496479.99684256257,23.07137412742492,500613.2409402108,527315.7824454771,493930.3178526708,490278.9006058429,2025-03-06 01:18:26,BRLBTC,2025-03-06,50162852549580304,9750504847870730,-5205888085781340
517928.2907982843,496479.99684256257,23.07137412742492,500613.2409402108,527315.7824454771,493930.3178526708,490278.9006058429,2025-03-06 01:18:26,BRLBTC,2025-03-06,4924078255310120,3608908179787320,-4733469823648410
517928.2907982843,496479.99684256257,23.07137412742492,500613.2409402108,527315.7824454771,493930.3178526708,490278.9006058429,2025-03-06 01:18:26,BRLBTC,2025-03-06,5466127359853720,4164770507120160,-5304324756422680
517928.2907982843,496479.99684256257,23.07137412742492,500613.2409402108,527315.7824454771,493930.3178526708,490278.9006058429,2025-03-06 01:18:26,BRLBTC,2025-03-06,51387953190501504,553451289400852,-6577702194169020
517928.2907982843,496479.99684256257,23.07137412742492,500613.2409402108,527315.7824454771,493930.3178526708,490278.9006058429,2025-03-06 01:18:26,BRLBTC,2025-03-06,49731700142937904,8362311431355480,4453448934090810
517928.2907982843,496479.99684256257,23.07137412742492,500613.2409402108,527315.7824454771,493930.3178526708,490278.9006058429,2025-03-06 01:18:26,BRLBTC,2025-03-06,54521132825591,5945033989194460,-3265341938881460
517928.2907982843,496479.99684256257,23.07137412742492,500613.2409402108,527315.7824454771,493930.3178526708,490278.9006058429,2025-03-06 01:18:26,BRLBTC,2025-03-06,50079070824887200,6419637938345580,-6352914612778340
517928.2907982843,496479.99684256257,23.07137412742492,500613.2409402108,527315.7824454771,493930.3178526708,490278.9006058429,2025-03-06 01:18:26,BRLBTC,2025-03-06,51271765656049904,9913415646560490,-4966123777484540
517928.2907982843,496479.99684256257,23.07137412742492,500613.2409402108,527315.7824454771,493930.3178526708,490278.9006058429,2025-03-06 01:18:26,BRLBTC,2025-03-06,5297904682952420,7903820957755820,-4343598503435480
537628.9615359129,516339.2485963215,14.786387924012312,500133.76024104,499799.73842669575,508065.66154036607,522047.7810907642,2025-03-06 00:22:40,BRLBTC,2025-03-06,5485031142981400,421480583401641,-13570387279148200
537628.9615359129,516339.2485963215,14.786387924012312,500133.76024104,499799.73842669575,508065.66154036607,522047.7810907642,2025-03-06 00:22:40,BRLBTC,2025-03-06,50795736196953600,4644992527437800,-1933340984134130
537628.9615359129,516339.2485963215,14.786387924012312,500133.76024104,499799.73842669575,508065.66154036607,522047.7810907642,2025-03-06 00:22:40,BRLBTC,2025-03-06,5480227761298010,9974753647020350,-27189933268724000
537628.9615359129,516339.2485963215,14.786387924012312,500133.76024104,499799.73842669575,508065.66154036607,522047.7810907642,2025-03-06 00:22:40,BRLBTC,2025-03-06,5497878671883030,9495575208678710,-15668856486686900
537628.9615359129,516339.2485963215,14.786387924012312,500133.76024104,499799.73842669575,508065.66154036607,522047.7810907642,2025-03-06 00:22:40,BRLBTC,2025-03-06,5234862618008170,31759148624310000,-4165916161163410
537628.9615359129,516339.2485963215,14.786387924012312,500133.76024104,499799.73842669575,508065.66154036607,522047.7810907642,2025-03-06 00:22:40,BRLBTC,2025-03-06,5359846699145430,9566954123673020,4613537306191250
537628.9615359129,516339.2485963215,14.786387924012312,500133.76024104,499799.73842669575,508065.66154036607,522047.7810907642,2025-03-06 00:22:40,BRLBTC,2025-03-06,5403838482683470,6295284821822340,-30770150744170600
537628.9615359129,516339.2485963215,14.786387924012312,500133.76024104,499799.73842669575,508065.66154036607,522047.7810907642,2025-03-06 00:22:40,BRLBTC,2025-03-06,501074535737209,8986067729029680,22671117789024000
537628.9615359129,516339.2485963215,14.786387924012312,500133.76024104,499799.73842669575,508065.66154036607,522047.7810907642,2025-03-06 00:22:40,BRLBTC,2025-03-06,49789985980270496,9917777001054770,-4762955172014550
537628.9615359129,516339.2485963215,14.786387924012312,500133.76024104,499799.73842669575,508065.66154036607,522047.7810907642,2025-03-06 00:22:40,BRLBTC,2025-03-06,5274960450467550,874922492033063,4419945958649480
537628.9615359129,516339.2485963215,14.786387924012312,500133.76024104,499799.73842669575,508065.66154036607,522047.7810907642,2025-03-06 00:22:40,BRLBTC,2025-03-06,4987303859794320,337886695933935,-2874259997594420
537628.9615359129,516339.2485963215,14.786387924012312,500133.76024104,499799.73842669575,508065.66154036607,522047.7810907642,2025-03-06 00:22:40,BRLBTC,2025-03-06,50162852549580304,9750504847870730,-5205888085781340
537628.9615359129,516339.2485963215,14.786387924012312,500133.76024104,499799.73842669575,508065.66154036607,522047.7810907642,2025-03-06 00:22:40,BRLBTC,2025-03-06,4924078255310120,3608908179787320,-4733469823648410
537628.9615359129,516339.2485963215,14.786387924012312,500133.76024104,499799.73842669575,508065.66154036607,522047.7810907642,2025-03-06 00:22:40,BRLBTC,2025-03-06,5466127359853720,4164770507120160,-5304324756422680
537628.9615359129,516339.2485963215,14.786387924012312,500133.76024104,499799.73842669575,508065.66154036607,522047.7810907642,2025-03-06 00:22:40,BRLBTC,2025-03-06,51387953190501504,553451289400852,-6577702194169020
537628.9615359129,516339.2485963215,14.786387924012312,500133.76024104,499799.73842669575,508065.66154036607,522047.7810907642,2025-03-06 00:22:40,BRLBTC,2025-03-06,49731700142937904,8362311431355480,4453448934090810
537628.9615359129,516339.2485963215,14.786387924012312,500133.76024104,499799.73842669575,508065.66154036607,522047.7810907642,2025-03-06 00:22:40,BRLBTC,2025-03-06,54521132825591,5945033989194460,-3265341938881460
537628.9615359129,516339.2485963215,14.786387924012312,500133.76024104,499799.73842669575,508065.66154036607,522047.7810907642,2025-03-06 00:22:40,BRLBTC,2025-03-06,50079070824887200,6419637938345580,-6352914612778340
537628.9615359129,516339.2485963215,14.786387924012312,500133.76024104,499799.73842669575,508065.66154036607,522047.7810907642,2025-03-06 00:22:40,BRLBTC,2025-03-06,51271765656049904,9913415646560490,-4966123777484540
537628.9615359129,516339.2485963215,14.786387924012312,500133.76024104,499799.73842669575,508065.66154036607,522047.7810907642,2025-03-06 00:22:40,BRLBTC,2025-03-06,5297904682952420,7903820957755820,-4343598503435480
527164.0523176503,508637.13412395,98.39909626495592,494571.29453007097,500763.2612913695,510468.4225718525,511598.0350290684,2025-03-06 01:23:38,BRLBTC,2025-03-06,5485031142981400,421480583401641,-13570387279148200
527164.0523176503,508637.13412395,98.39909626495592,494571.29453007097,500763.2612913695,510468.4225718525,511598.0350290684,2025-03-06 01:23:38,BRLBTC,2025-03-06,50795736196953600,4644992527437800,-1933340984134130
527164.0523176503,508637.13412395,98.39909626495592,494571.29453007097,500763.2612913695,510468.4225718525,511598.0350290684,2025-03-06 01:23:38,BRLBTC,2025-03-06,5480227761298010,9974753647020350,-27189933268724000
527164.0523176503,508637.13412395,98.39909626495592,494571.29453007097,500763.2612913695,510468.4225718525,511598.0350290684,2025-03-06 01:23:38,BRLBTC,2025-03-06,5497878671883030,9495575208678710,-15668856486686900
527164.0523176503,508637.13412395,98.39909626495592,494571.29453007097,500763.2612913695,510468.4225718525,511598.0350290684,2025-03-06 01:23:38,BRLBTC,2025-03-06,5234862618008170,31759148624310000,-4165916161163410
527164.0523176503,508637.13412395,98.39909626495592,494571.29453007097,500763.2612913695,510468.4225718525,511598.0350290684,2025-03-06 01:23:38,BRLBTC,2025-03-06,5359846699145430,9566954123673020,4613537306191250
527164.0523176503,508637.13412395,98.39909626495592,494571.29453007097,500763.2612913695,510468.4225718525,511598.0350290684,2025-03-06 01:23:38,BRLBTC,2025-03-06,5403838482683470,6295284821822340,-30770150744170600
527164.0523176503,508637.13412395,98.39909626495592,494571.29453007097,500763.2612913695,510468.4225718525,511598.0350290684,2025-03-06 01:23:38,BRLBTC,2025-03-06,501074535737209,8986067729029680,22671117789024000
527164.0523176503,508637.13412395,98.39909626495592,494571.29453007097,500763.2612913695,510468.4225718525,511598.0350290684,2025-03-06 01:23:38,BRLBTC,2025-03-06,49789985980270496,9917777001054770,-4762955172014550
527164.0523176503,508637.13412395,98.39909626495592,494571.29453007097,500763.2612913695,510468.4225718525,511598.0350290684,2025-03-06 01:23:38,BRLBTC,2025-03-06,5274960450467550,874922492033063,4419945958649480
527164.0523176503,508637.13412395,98.39909626495592,494571.29453007097,500763.2612913695,510468.4225718525,511598.0350290684,2025-03-06 01:23:38,BRLBTC,2025-03-06,4987303859794320,337886695933935,-2874259997594420
527164.0523176503,508637.13412395,98.39909626495592,494571.29453007097,500763.2612913695,510468.4225718525,511598.0350290684,2025-03-06 01:23:38,BRLBTC,2025-03-06,50162852549580304,9750504847870730,-5205888085781340
527164.0523176503,508637.13412395,98.39909626495592,494571.29453007097,500763.2612913695,510468.4225718525,511598.0350290684,2025-03-06 01:23:38,BRLBTC,2025-03-06,4924078255310120,3608908179787320,-4733469823648410
527164.0523176503,508637.13412395,98.39909626495592,494571.29453007097,500763.2612913695,510468.4225718525,511598.0350290684,2025-03-06 01:23:38,BRLBTC,2025-03-06,5466127359853720,4164770507120160,-5304324756422680
527164.0523176503,508637.13412395,98.39909626495592,494571.29453007097,500763.2612913695,510468.4225718525,511598.0350290684,2025-03-06 01:23:38,BRLBTC,2025-03-06,51387953190501504,553451289400852,-6577702194169020
527164.0523176503,508637.13412395,98.39909626495592,494571.29453007097,500763.2612913695,510468.4225718525,511598.0350290684,2025-03-06 01:23:38,BRLBTC,2025-03-06,49731700142937904,8362311431355480,4453448934090810
527164.0523176503,508637.13412395,98.39909626495592,494571.29453007097,500763.2612913695,510468.4225718525,511598.0350290684,2025-03-06 01:23:38,BRLBTC,2025-03-06,54521132825591,5945033989194460,-3265341938881460
527164.0523176503,508637.13412395,98.39909626495592,494571.29453007097,500763.2612913695,510468.4225718525,511598.0350290684,2025-03-06 01:23:38,BRLBTC,2025-03-06,50079070824887200,6419637938345580,-6352914612778340
527164.0523176503,508637.13412395,98.39909626495592,494571.29453007097,500763.2612913695,510468.4225718525,511598.0350290684,2025-03-06 01:23:38,BRLBTC,2025-03-06,51271765656049904,9913415646560490,-4966123777484540
527164.0523176503,508637.13412395,98.39909626495592,494571.29453007097,500763.2612913695,510468.4225718525,511598.0350290684,2025-03-06 01:23:38,BRLBTC,2025-03-06,5297904682952420,7903820957755820,-4343598503435480
536791.5117850258,499808.511981772,51.23050293765047,512267.8377957391,492566.19121623534,516410.85708569246,502543.0781933383,2025-03-06 00:23:15,BRLBTC,2025-03-06,5485031142981400,421480583401641,-13570387279148200
536791.5117850258,499808.511981772,51.23050293765047,512267.8377957391,492566.19121623534,516410.85708569246,502543.0781933383,2025-03-06 00:23:15,BRLBTC,2025-03-06,50795736196953600,4644992527437800,-1933340984134130
536791.5117850258,499808.511981772,51.23050293765047,512267.8377957391,492566.19121623534,516410.85708569246,502543.0781933383,2025-03-06 00:23:15,BRLBTC,2025-03-06,5480227761298010,9974753647020350,-27189933268724000
536791.5117850258,499808.511981772,51.23050293765047,512267.8377957391,492566.19121623534,516410.85708569246,502543.0781933383,2025-03-06 00:23:15,BRLBTC,2025-03-06,5497878671883030,9495575208678710,-15668856486686900
536791.5117850258,499808.511981772,51.23050293765047,512267.8377957391,492566.19121623534,516410.85708569246,502543.0781933383,2025-03-06 00:23:15,BRLBTC,2025-03-06,5234862618008170,31759148624310000,-4165916161163410
536791.5117850258,499808.511981772,51.23050293765047,512267.8377957391,492566.19121623534,516410.85708569246,502543.0781933383,2025-03-06 00:23:15,BRLBTC,2025-03-06,5359846699145430,9566954123673020,4613537306191250
536791.5117850258,499808.511981772,51.23050293765047,512267.8377957391,492566.19121623534,516410.85708569246,502543.0781933383,2025-03-06 00:23:15,BRLBTC,2025-03-06,5403838482683470,6295284821822340,-30770150744170600
536791.5117850258,499808.511981772,51.23050293765047,512267.8377957391,492566.19121623534,516410.85708569246,502543.0781933383,2025-03-06 00:23:15,BRLBTC,2025-03-06,501074535737209,8986067729029680,22671117789024000
536791.5117850258,499808.511981772,51.23050293765047,512267.8377957391,492566.19121623534,516410.85708569246,502543.0781933383,2025-03-06 00:23:15,BRLBTC,2025-03-06,49789985980270496,9917777001054770,-4762955172014550
536791.5117850258,499808.511981772,51.23050293765047,512267.8377957391,492566.19121623534,516410.85708569246,502543.0781933383,2025-03-06 00:23:15,BRLBTC,2025-03-06,5274960450467550,874922492033063,4419945958649480
536791.5117850258,499808.511981772,51.23050293765047,512267.8377957391,492566.19121623534,516410.85708569246,502543.0781933383,2025-03-06 00:23:15,BRLBTC,2025-03-06,4987303859794320,337886695933935,-2874259997594420
536791.5117850258,499808.511981772,51.23050293765047,512267.8377957391,492566.19121623534,516410.85708569246,502543.0781933383,2025-03-06 00:23:15,BRLBTC,2025-03-06,50162852549580304,9750504847870730,-5205888085781340
536791.5117850258,499808.511981772,51.23050293765047,512267.8377957391,492566.19121623534,516410.85708569246,502543.0781933383,2025-03-06 00:23:15,BRLBTC,2025-03-06,4924078255310120,3608908179787320,-4733469823648410
536791.5117850258,499808.511981772,51.23050293765047,512267.8377957391,492566.19121623534,516410.85708569246,502543.0781933383,2025-03-06 00:23:15,BRLBTC,2025-03-06,5466127359853720,4164770507120160,-5304324756422680
536791.5117850258,499808.511981772,51.23050293765047,512267.8377957391,492566.19121623534,516410.85708569246,502543.0781933383,2025-03-06 00:23:15,BRLBTC,2025-03-06,51387953190501504,553451289400852,-6577702194169020
536791.5117850258,499808.511981772,51.23050293765047,512267.8377957391,492566.19121623534,516410.85708569246,502543.0781933383,2025-03-06 00:23:15,BRLBTC,2025-03-06,49731700142937904,8362311431355480,4453448934090810
536791.5117850258,499808.511981772,51.23050293765047,512267.8377957391,492566.19121623534,516410.85708569246,502543.0781933383,2025-03-06 00:23:15,BRLBTC,2025-03-06,54521132825591,5945033989194460,-3265341938881460
536791.5117850258,499808.511981772,51.23050293765047,512267.8377957391,492566.19121623534,516410.85708569246,502543.0781933383,2025-03-06 00:23:15,BRLBTC,2025-03-06,50079070824887200,6419637938345580,-6352914612778340
536791.5117850258,499808.511981772,51.23050293765047,512267.8377957391,492566.19121623534,516410.85708569246,502543.0781933383,2025-03-06 00:23:15,BRLBTC,2025-03-06,51271765656049904,9913415646560490,-4966123777484540
536791.5117850258,499808.511981772,51.23050293765047,512267.8377957391,492566.19121623534,516410.85708569246,502543.0781933383,2025-03-06 00:23:15,BRLBTC,2025-03-06,5297904682952420,7903820957755820,-4343598503435480
541843.969941998,500561.897682552,55.5781178369886,500055.2642185238,517645.07503121614,500033.656222276,509754.6914996442,2025-03-06 01:52:23,BRLBTC,2025-03-06,5485031142981400,421480583401641,-13570387279148200
541843.969941998,500561.897682552,55.5781178369886,500055.2642185238,517645.07503121614,500033.656222276,509754.6914996442,2025-03-06 01:52:23,BRLBTC,2025-03-06,50795736196953600,4644992527437800,-1933340984134130
541843.969941998,500561.897682552,55.5781178369886,500055.2642185238,517645.07503121614,500033.656222276,509754.6914996442,2025-03-06 01:52:23,BRLBTC,2025-03-06,5480227761298010,9974753647020350,-27189933268724000
541843.969941998,500561.897682552,55.5781178369886,500055.2642185238,517645.07503121614,500033.656222276,509754.6914996442,2025-03-06 01:52:23,BRLBTC,2025-03-06,5497878671883030,9495575208678710,-15668856486686900
541843.969941998,500561.897682552,55.5781178369886,500055.2642185238,517645.07503121614,500033.656222276,509754.6914996442,2025-03-06 01:52:23,BRLBTC,2025-03-06,5234862618008170,31759148624310000,-4165916161163410
541843.969941998,500561.897682552,55.5781178369886,500055.2642185238,517645.07503121614,500033.656222276,509754.6914996442,2025-03-06 01:52:23,BRLBTC,2025-03-06,5359846699145430,9566954123673020,4613537306191250
541843.969941998,500561.897682552,55.5781178369886,500055.2642185238,517645.07503121614,500033.656222276,509754.6914996442,2025-03-06 01:52:23,BRLBTC,2025-03-06,5403838482683470,6295284821822340,-30770150744170600
541843.969941998,500561.897682552,55.5781178369886,500055.2642185238,517645.07503121614,500033.656222276,509754.6914996442,2025-03-06 01:52:23,BRLBTC,2025-03-06,501074535737209,8986067729029680,22671117789024000
541843.969941998,500561.897682552,55.5781178369886,500055.2642185238,517645.07503121614,500033.656222276,509754.6914996442,2025-03-06 01:52:23,BRLBTC,2025-03-06,49789985980270496,9917777001054770,-4762955172014550
541843.969941998,500561.897682552,55.5781178369886,500055.2642185238,517645.07503121614,500033.656222276,509754.6914996442,2025-03-06 01:52:23,BRLBTC,2025-03-06,5274960450467550,874922492033063,4419945958649480
541843.969941998,500561.897682552,55.5781178369886,500055.2642185238,517645.07503121614,500033.656222276,509754.6914996442,2025-03-06 01:52:23,BRLBTC,2025-03-06,4987303859794320,337886695933935,-2874259997594420
541843.969941998,500561.897682552,55.5781178369886,500055.2642185238,517645.07503121614,500033.656222276,509754.6914996442,2025-03-06 01:52:23,BRLBTC,2025-03-06,50162852549580304,9750504847870730,-5205888085781340
541843.969941998,500561.897682552,55.5781178369886,500055.2642185238,517645.07503121614,500033.656222276,509754.6914996442,2025-03-06 01:52:23,BRLBTC,2025-03-06,4924078255310120,3608908179787320,-4733469823648410
541843.969941998,500561.897682552,55.5781178369886,500055.2642185238,517645.07503121614,500033.656222276,509754.6914996442,2025-03-06 01:52:23,BRLBTC,2025-03-06,5466127359853720,4164770507120160,-5304324756422680
541843.969941998,500561.897682552,55.5781178369886,500055.2642185238,517645.07503121614,500033.656222276,509754.6914996442,2025-03-06 01:52:23,BRLBTC,2025-03-06,51387953190501504,553451289400852,-6577702194169020
541843.969941998,500561.897682552,55.5781178369886,500055.2642185238,517645.07503121614,500033.656222276,509754.6914996442,2025-03-06 01:52:23,BRLBTC,2025-03-06,49731700142937904,8362311431355480,4453448934090810
541843.969941998,500561.897682552,55.5781178369886,500055.2642185238,517645.07503121614,500033.656222276,509754.6914996442,2025-03-06 01:52:23,BRLBTC,2025-03-06,54521132825591,5945033989194460,-3265341938881460
541843.969941998,500561.897682552,55.5781178369886,500055.2642185238,517645.07503121614,500033.656222276,509754.6914996442,2025-03-06 01:52:23,BRLBTC,2025-03-06,50079070824887200,6419637938345580,-6352914612778340
541843.969941998,500561.897682552,55.5781178369886,500055.2642185238,517645.07503121614,500033.656222276,509754.6914996442,2025-03-06 01:52:23,BRLBTC,2025-03-06,51271765656049904,9913415646560490,-4966123777484540
541843.969941998,500561.897682552,55.5781178369886,500055.2642185238,517645.07503121614,500033.656222276,509754.6914996442,2025-03-06 01:52:23,BRLBTC,2025-03-06,5297904682952420,7903820957755820,-4343598503435480
508765.5855998876,510302.8104412586,22.016877158644625,498208.63714885386,519168.0396024404,509750.5195745859,497972.3728291055,2025-03-06 02:17:21,BRLBTC,2025-03-06,5485031142981400,421480583401641,-13570387279148200
508765.5855998876,510302.8104412586,22.016877158644625,498208.63714885386,519168.0396024404,509750.5195745859,497972.3728291055,2025-03-06 02:17:21,BRLBTC,2025-03-06,50795736196953600,4644992527437800,-1933340984134130
508765.5855998876,510302.8104412586,22.016877158644625,498208.63714885386,519168.0396024404,509750.5195745859,497972.3728291055,2025-03-06 02:17:21,BRLBTC,2025-03-06,5480227761298010,9974753647020350,-27189933268724000
508765.5855998876,510302.8104412586,22.016877158644625,498208.63714885386,519168.0396024404,509750.5195745859,497972.3728291055,2025-03-06 02:17:21,BRLBTC,2025-03-06,5497878671883030,9495575208678710,-15668856486686900
508765.5855998876,510302.8104412586,22.016877158644625,498208.63714885386,519168.0396024404,509750.5195745859,497972.3728291055,2025-03-06 02:17:21,BRLBTC,2025-03-06,5234862618008170,31759148624310000,-4165916161163410
508765.5855998876,510302.8104412586,22.016877158644625,498208.63714885386,519168.0396024404,509750.5195745859,497972.3728291055,2025-03-06 02:17:21,BRLBTC,2025-03-06,5359846699145430,9566954123673020,4613537306191250
508765.5855998876,510302.8104412586,22.016877158644625,498208.63714885386,519168.0396024404,509750.5195745859,497972.3728291055,2025-03-06 02:17:21,BRLBTC,2025-03-06,5403838482683470,6295284821822340,-30770150744170600
508765.5855998876,510302.8104412586,22.016877158644625,498208.63714885386,519168.0396024404,509750.5195745859,497972.3728291055,2025-03-06 02:17:21,BRLBTC,2025-03-06,501074535737209,8986067729029680,22671117789024000
508765.5855998876,510302.8104412586,22.016877158644625,498208.63714885386,519168.0396024404,509750.5195745859,497972.3728291055,2025-03-06 02:17:21,BRLBTC,2025-03-06,49789985980270496,9917777001054770,-4762955172014550
508765.5855998876,510302.8104412586,22.016877158644625,498208.63714885386,519168.0396024404,509750.5195745859,497972.3728291055,2025-03-06 02:17:21,BRLBTC,2025-03-06,5274960450467550,874922492033063,4419945958649480
508765.5855998876,510302.8104412586,22.016877158644625,498208.63714885386,519168.0396024404,509750.5195745859,497972.3728291055,2025-03-06 02:17:21,BRLBTC,2025-03-06,4987303859794320,337886695933935,-2874259997594420
508765.5855998876,510302.8104412586,22.016877158644625,498208.63714885386,519168.0396024404,509750.5195745859,497972.3728291055,2025-03-06 02:17:21,BRLBTC,2025-03-06,50162852549580304,9750504847870730,-5205888085781340
508765.5855998876,510302.8104412586,22.016877158644625,498208.63714885386,519168.0396024404,509750.5195745859,497972.3728291055,2025-03-06 02:17:21,BRLBTC,2025-03-06,4924078255310120,3608908179787320,-4733469823648410
508765.5855998876,510302.8104412586,22.016877158644625,498208.63714885386,519168.0396024404,509750.5195745859,497972.3728291055,2025-03-06 02:17:21,BRLBTC,2025-03-06,5466127359853720,4164770507120160,-5304324756422680
508765.5855998876,510302.8104412586,22.016877158644625,498208.63714885386,519168.0396024404,509750.5195745859,497972.3728291055,2025-03-06 02:17:21,BRLBTC,2025-03-06,51387953190501504,553451289400852,-6577702194169020
508765.5855998876,510302.8104412586,22.016877158644625,498208.63714885386,519168.0396024404,509750.5195745859,497972.3728291055,2025-03-06 02:17:21,BRLBTC,2025-03-06,49731700142937904,8362311431355480,4453448934090810
508765.5855998876,510302.8104412586,22.016877158644625,498208.63714885386,519168.0396024404,509750.5195745859,497972.3728291055,2025-03-06 02:17:21,BRLBTC,2025-03-06,54521132825591,5945033989194460,-3265341938881460
508765.5855998876,510302.8104412586,22.016877158644625,498208.63714885386,519168.0396024404,509750.5195745859,497972.3728291055,2025-03-06 02:17:21,BRLBTC,2025-03-06,50079070824887200,6419637938345580,-6352914612778340
508765.5855998876,510302.8104412586,22.016877158644625,498208.63714885386,519168.0396024404,509750.5195745859,497972.3728291055,2025-03-06 02:17:21,BRLBTC,2025-03-06,51271765656049904,9913415646560490,-4966123777484540
508765.5855998876,510302.8104412586,22.016877158644625,498208.63714885386,519168.0396024404,509750.5195745859,497972.3728291055,2025-03-06 02:17:21,BRLBTC,2025-03-06,5297904682952420,7903820957755820,-4343598503435480
500962.2572716344,513009.3298767549,48.59471658971505,514099.09989050566,521689.81174802047,512264.2016205833,505675.8650716124,2025-03-06 00:15:23,BRLBTC,2025-03-06,5485031142981400,421480583401641,-13570387279148200
500962.2572716344,513009.3298767549,48.59471658971505,514099.09989050566,521689.81174802047,512264.2016205833,505675.8650716124,2025-03-06 00:15:23,BRLBTC,2025-03-06,50795736196953600,4644992527437800,-1933340984134130
